idtag	 timestamp	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128
W8-114111	 2015-03-06	20520	213	0	0	130	90	0	0	0	3	0	0	0	0	0	0	3229	3	0	0	31	2550	0	0	1	647	4728	52	0	0	16	217	43	0	0	0	0	0	0	3	0	0	0	1	13	12	0	0	0	2	377	0	0	0	554	2147	5	0	0	0	10	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	40	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5060	0	0	0	35575	0	0	0	1774	0	0	0	955600	163068	14346	2304	1877	431	33	0	0
W8-028111	 2015-03-06	35395	736	0	0	1350	712	0	0	6	31	0	0	0	0	0	0	3720	5	0	0	188	4049	0	0	10	2791	9340	98	0	0	37	703	85	0	0	0	0	0	0	8	0	0	0	1	18	12	0	0	0	6	519	0	0	0	1194	4152	14	0	0	0	20	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	93	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5522	4	0	0	32859	1	0	0	1720	0	0	0	936379	147003	19529	3216	3055	1010	69	0	0
W8-207111	 2015-03-06	22716	438	0	0	172	220	0	0	1	12	0	0	0	0	0	0	2900	3	0	0	45	2750	0	0	0	425	5348	81	0	0	6	333	76	0	0	0	0	0	0	1	0	0	0	0	10	6	0	0	0	1	511	0	0	0	505	2801	7	0	0	0	26	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	132	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4532	0	0	0	31198	0	0	0	1187	0	0	0	976971	144108	13249	2121	1984	696	88	0	0
W8-097111	 2015-03-06	8439	60	0	0	24	13	0	0	0	0	0	0	0	0	0	0	919	0	0	0	23	808	0	0	0	197	2585	26	0	0	1	102	42	0	0	0	0	0	0	3	0	0	0	0	5	6	0	0	0	0	182	0	0	1	370	1591	2	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	67	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1958	0	0	0	13219	0	0	0	523	0	0	0	1095688	80229	6350	911	950	385	36	0	0
W8-068111	 2015-03-06	13135	95	0	0	19	15	0	0	0	0	0	0	0	0	0	0	1852	1	0	0	21	1457	0	0	0	174	2875	56	0	0	1	121	39	0	0	0	0	0	0	0	0	0	0	0	6	8	0	0	0	0	283	0	0	0	347	1869	9	0	0	0	20	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	95	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3826	0	0	0	24992	0	0	0	1080	0	0	0	1037133	114818	8554	1148	1080	455	75	1	0
W8-061111	 2015-03-06	78255	2752	0	0	4412	2639	7	0	14	177	18	0	0	0	0	0	8480	51	0	0	589	7170	0	0	83	9483	20305	481	0	0	134	4768	1323	0	0	0	6	3	0	0	0	0	0	0	6	11	0	0	0	21	832	0	0	3	3913	11007	20	0	0	2	206	8	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	202	0	0	0	536	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4436	37	0	0	42874	15	0	0	1103	0	0	0	788722	172057	37003	3942	4909	2424	250	0	0
W8-139111	 2015-03-06	19600	235	0	0	72	43	0	0	0	0	0	0	0	0	0	0	2765	7	0	0	73	2738	0	0	0	350	5458	57	0	0	3	155	49	0	0	0	0	0	0	0	0	0	0	0	5	6	0	0	0	0	463	0	0	0	518	2462	3	0	0	0	13	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	83	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4768	0	0	0	34255	1	0	0	1827	0	0	0	959835	160380	14338	2392	2088	581	63	0	0
W8-034111	 2015-03-06	16185	172	0	0	211	81	0	0	0	0	0	0	0	0	0	0	1741	2	0	0	63	2137	0	0	1	735	5194	48	0	0	3	168	33	0	0	0	0	0	0	1	0	0	0	0	5	5	0	0	0	1	355	0	0	0	651	2570	2	0	0	0	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	55	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5379	0	0	0	32783	0	0	0	1405	0	0	0	981431	148013	11244	2191	2199	627	27	0	0
W8-159111	 2015-03-06	36377	622	0	0	1475	509	0	0	0	3	0	0	0	0	0	0	3648	5	0	0	557	3811	0	0	39	4182	9981	101	0	0	15	523	97	0	0	0	0	0	0	0	0	0	0	0	10	7	0	0	0	5	615	0	0	2	1400	4885	11	0	0	0	40	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	104	0	0	0	211	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5833	12	0	0	31256	0	0	0	1448	0	0	0	930548	147474	21577	3361	3442	1382	138	0	0
W8-053111	 2015-03-06	48377	781	0	0	5540	1476	0	0	21	63	0	0	0	0	0	0	2353	6	0	0	1395	2582	0	0	87	12597	15207	99	0	0	232	1913	143	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	22	446	0	0	11	3259	7018	14	0	0	0	50	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	257	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8642	43	0	0	22429	3	0	0	1180	0	0	0	910870	135847	23548	3128	3982	1867	113	0	0
W8-064111	 2015-03-06	24916	431	0	0	1271	435	0	0	8	42	0	0	0	0	0	0	1975	4	0	0	278	2052	0	0	34	3405	8155	99	0	0	34	1014	125	0	0	0	0	0	0	2	0	0	0	0	9	2	0	0	0	7	373	0	0	0	1529	4504	20	0	0	0	30	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	156	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3146	15	0	0	19141	1	0	0	726	0	0	0	1014764	106744	14231	2210	2592	1069	106	0	0
W8-062112	 2015-03-06	42826	1364	0	0	1931	1080	0	0	12	50	1	0	0	0	0	0	4622	16	0	0	294	4595	0	0	24	5415	13782	160	0	0	100	2085	289	0	0	0	0	0	0	2	0	0	0	1	17	7	0	0	0	15	596	0	0	3	2647	7469	25	0	0	0	76	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	200	0	0	0	328	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4127	6	0	0	29803	4	0	0	962	1	0	0	928139	130655	22623	3258	3765	2044	263	0	0
W8-168112	 2015-03-06	27486	295	0	0	343	146	0	0	2	2	0	0	0	0	0	0	3666	6	0	0	72	2791	0	0	4	1120	6934	119	0	0	14	337	78	0	0	0	0	0	0	1	0	0	0	0	7	4	0	0	0	2	516	0	0	0	891	3461	9	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	137	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5240	0	0	0	37358	2	0	0	1392	0	0	0	928616	171462	16729	2647	2668	955	105	0	0
W8-180112	 2015-03-06	28750	528	0	0	1756	478	0	0	3	10	0	0	0	0	0	0	2383	5	0	0	184	2724	0	0	8	4492	10444	125	0	0	56	823	143	0	0	0	0	0	0	2	0	0	0	0	6	5	0	0	0	3	487	0	0	1	1733	5814	43	0	0	0	86	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225	0	0	0	478	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1641	2	0	0	14274	1	0	0	497	0	0	0	1032015	77197	19870	3096	3101	1805	325	1	0
W8-150112	 2015-03-06	36951	721	0	0	611	424	0	0	3	9	0	0	0	0	0	0	5317	8	0	0	91	4626	0	0	0	1547	10818	162	0	0	9	544	125	0	0	0	0	0	0	0	0	0	0	0	18	9	0	0	0	2	731	0	0	2	1273	5960	13	0	0	0	34	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0	154	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4520	0	0	0	35274	1	0	0	1430	0	0	0	901279	168029	25464	3923	3903	1536	103	0	0
W8-011112	 2015-03-06	17161	120	0	0	97	36	0	0	0	0	0	0	0	0	0	0	2017	0	0	0	62	1983	0	0	0	421	4788	87	0	0	1	153	69	0	0	0	0	0	0	5	0	0	0	0	14	8	0	0	0	0	383	0	0	0	500	2654	12	0	0	0	21	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	63	0	0	0	121	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4866	0	0	0	31513	0	0	0	1165	0	0	0	977712	152472	12627	2076	1784	644	85	0	0
W8-208112	 2015-03-06	43735	945	0	0	2028	682	0	0	2	15	0	0	0	0	0	0	4279	8	0	0	810	4094	0	0	49	5527	12509	141	0	0	54	1267	207	0	0	0	1	2	0	0	0	0	0	0	14	9	0	0	0	12	681	0	0	1	2079	7125	24	0	0	3	120	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	232	0	0	0	508	194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5775	27	0	0	27619	0	0	0	974	0	0	0	910788	148760	25057	3511	3772	1761	333	0	0
W8-059112	 2015-03-06	37835	1200	0	0	1596	862	2	0	4	34	1	0	0	0	0	0	3381	6	0	0	292	3718	0	0	12	4428	12317	143	0	0	116	1565	278	0	0	0	1	4	0	1	0	0	0	0	14	7	1	0	0	5	629	0	0	0	1906	6450	25	0	0	0	83	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138	0	0	0	388	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5360	12	0	0	31989	4	0	0	1301	0	0	0	924741	148436	18117	2782	3549	1651	223	0	0
W8-075112	 2015-03-06	19991	183	0	0	597	210	0	0	3	9	0	0	0	0	0	0	2189	1	0	0	53	2052	0	0	1	1538	6290	93	0	0	37	661	157	0	0	0	0	0	0	6	0	0	0	0	24	8	0	0	0	2	342	0	0	1	1008	4080	19	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	0	0	0	235	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4380	0	0	0	29175	0	0	0	1115	0	0	0	991422	132162	12508	1862	1957	1014	172	0	0
W8-033112	 2015-03-06	20987	454	0	0	263	180	0	0	3	2	0	0	0	0	0	0	2560	4	0	0	84	2577	0	0	0	632	5704	55	0	0	7	330	82	0	0	0	0	0	0	3	0	0	0	0	17	10	0	0	0	1	371	0	0	1	748	3425	10	0	0	2	44	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	71	0	0	0	165	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3775	0	0	0	27113	0	0	0	1269	0	0	0	991669	134403	13854	1945	1891	838	143	0	0
W8-133112	 2015-03-06	18644	209	0	0	28	14	0	0	0	0	0	0	0	0	0	0	2861	0	0	0	61	2063	0	0	0	282	4875	58	0	0	1	139	52	0	0	0	0	0	0	0	0	0	0	0	11	4	0	0	0	2	370	0	0	0	507	2607	4	0	0	0	10	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	88	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3715	0	0	0	24548	0	0	0	1384	0	0	0	994137	140523	14224	1732	1832	658	47	0	0
W8-183112	 2015-03-06	28223	491	0	0	680	396	0	0	6	9	0	0	0	0	0	0	3396	1	0	0	100	3009	0	0	1	1457	7649	89	0	0	17	597	101	0	0	0	0	0	0	1	0	0	0	0	18	9	0	0	0	0	550	0	0	0	973	3889	9	0	0	0	24	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	58	0	0	0	116	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4641	0	0	0	32572	1	0	0	1415	0	0	0	950254	151089	17512	2635	2718	948	85	0	0
W8-111112	 2015-03-06	13206	207	0	0	35	43	0	0	0	1	0	0	0	0	0	0	1541	1	0	0	37	1888	0	0	0	242	4162	72	0	0	7	187	57	0	0	0	0	0	0	0	0	0	0	0	11	6	0	0	0	1	312	0	0	0	482	2362	9	0	0	0	15	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	86	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1933	0	0	0	14191	0	0	0	383	1	0	0	1080956	78690	11036	1463	1376	634	51	0	0
W8-047112	 2015-03-06	18497	202	0	0	43	21	0	0	0	0	0	0	0	0	0	0	2090	1	0	0	45	2607	0	0	0	212	5180	90	0	0	0	116	52	0	0	0	0	0	0	2	0	0	0	0	13	14	0	0	0	0	561	0	0	0	443	2732	6	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	54	0	0	0	72	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4484	0	0	0	30374	0	0	0	1142	0	0	0	984642	143004	13785	2421	2086	674	72	0	0
W8-065112	 2015-03-06	31276	803	0	0	830	513	0	0	3	25	1	0	0	0	0	0	3879	7	0	0	149	3737	0	0	9	1685	7949	128	0	0	16	725	197	0	0	0	0	0	0	1	0	0	0	0	15	14	0	0	0	0	570	0	0	1	1074	4794	16	0	0	1	64	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	0	238	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3956	5	0	0	29185	0	0	0	1176	0	0	0	975778	121546	18363	2759	2643	1345	130	0	0
W8-171112	 2015-03-06	32838	667	0	0	159	223	0	0	0	9	0	0	0	0	0	0	4845	14	0	0	44	4257	0	0	0	543	7558	90	0	0	6	593	172	0	0	0	4	5	0	1	0	0	0	0	6	5	0	0	0	0	620	0	0	1	835	4397	23	0	0	0	62	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	244	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3674	0	0	0	30809	0	0	0	1141	0	0	0	946895	148189	20292	2537	2554	1107	152	0	0
W8-066112	 2015-03-06	50396	1045	0	0	1384	662	0	0	8	66	1	0	0	0	0	0	4525	11	0	0	247	4713	0	0	28	3544	12525	185	0	0	93	1886	247	0	0	0	0	0	0	0	0	0	0	1	3	10	0	0	0	7	808	0	0	0	2363	7605	15	0	0	0	59	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	152	0	0	0	279	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5632	9	0	0	42632	2	0	0	781	0	0	0	859479	180895	23581	3665	3838	2118	201	0	0
W8-126112	 2015-03-06	49192	969	0	0	4325	1251	0	0	20	73	7	0	0	0	0	0	2342	7	0	0	872	2831	0	0	61	10471	16121	153	0	0	101	2331	503	0	0	0	3	16	0	1	0	0	0	0	8	2	0	0	0	21	535	0	0	6	3462	9282	61	0	0	1	290	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	334	0	0	0	878	315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5274	18	0	0	19170	3	0	0	545	0	0	0	924175	121704	26905	3983	4204	2389	519	0	0
W8-184112	 2015-03-06	41212	1174	0	0	1202	811	2	0	9	72	5	0	0	0	0	0	3564	8	0	0	120	3975	0	0	4	2523	11365	211	0	0	24	1431	335	0	0	0	0	2	0	2	0	0	0	0	17	8	0	0	0	0	739	0	0	0	1498	6761	26	0	0	1	118	13	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	216	0	0	0	412	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4834	1	0	0	35353	1	0	0	1158	0	0	0	900494	166847	20667	3188	3256	1772	221	0	0
W8-010112	 2015-03-06	16978	137	0	0	150	79	0	0	0	0	0	0	0	0	0	0	1902	1	0	0	88	2099	0	0	0	682	5598	67	0	0	2	201	59	0	0	0	0	0	0	1	0	0	0	2	24	1	0	0	0	0	468	0	0	1	655	2856	5	0	0	0	16	4	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	51	0	0	0	79	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4432	0	0	0	27252	0	0	0	1330	0	0	0	984633	148039	12729	2298	2165	602	54	0	0
W8-078112	 2015-03-06	41324	1416	0	0	1880	1283	0	0	12	59	0	0	0	0	0	0	3250	10	0	0	189	4372	0	0	7	3473	13216	206	0	0	85	1547	308	0	0	0	0	0	0	0	0	0	0	0	8	7	0	0	0	1	685	0	0	1	1671	7330	28	0	0	0	45	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	165	0	0	0	259	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6247	8	0	0	39537	3	0	0	1347	0	0	0	882366	172271	22082	3221	3639	1981	167	0	0
W8-032112	 2015-03-06	40302	804	0	0	547	303	0	0	5	10	0	0	0	0	0	0	5100	5	0	0	115	5124	1	0	1	1283	8818	132	0	0	15	555	134	0	0	0	0	0	0	1	0	0	0	0	13	16	0	0	0	1	704	0	0	0	921	4434	18	0	0	0	20	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	83	0	0	0	145	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4898	3	0	0	37055	1	0	0	1272	0	0	0	901337	168964	25076	3346	2943	1088	123	0	0
W8-114112	 2015-03-06	18439	245	0	0	65	54	0	0	0	2	0	0	0	0	0	0	2574	1	0	0	57	2552	0	0	0	339	4998	68	0	0	3	261	81	0	0	0	0	0	0	0	0	0	0	0	10	7	0	0	0	3	395	0	0	0	545	2723	12	0	0	0	31	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	129	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4247	0	0	0	31005	0	0	0	1456	0	0	0	986019	141136	13692	1991	1802	617	85	0	0
W8-082112	 2015-03-06	51085	1343	0	0	2207	1001	0	0	7	23	0	0	0	0	0	0	6304	19	0	0	290	5592	1	0	13	4540	13865	132	0	0	73	1316	171	0	0	0	2	0	0	0	0	0	0	0	2	6	0	0	0	9	725	0	0	0	2129	6653	9	0	0	0	43	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	160	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5013	6	0	0	34002	8	0	0	1045	0	0	0	887339	154951	25227	3870	4648	1696	111	0	0
W8-097112	 2015-03-06	6130	43	0	0	17	9	0	0	0	0	0	0	0	0	0	0	507	0	0	0	25	659	0	0	0	126	2155	37	0	0	0	56	26	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	178	0	0	0	230	1072	4	0	0	0	20	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	43	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1546	0	0	0	9945	0	0	0	393	0	0	0	1123064	62718	4845	794	773	271	23	0	0
W8-086112	 2015-03-06	13179	193	0	0	308	160	0	0	0	1	0	0	0	0	0	0	1653	1	0	0	46	2004	0	0	0	891	5388	39	0	0	4	272	52	0	0	0	0	0	0	1	0	0	0	0	9	7	0	0	0	1	353	0	0	0	720	2741	3	0	0	0	11	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	64	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4869	0	0	0	32783	1	0	0	1483	0	0	0	992976	140016	10845	1916	2070	633	27	0	0
W8-192112	 2015-03-06	37351	812	0	0	2967	716	0	0	5	19	0	0	0	0	0	0	3161	20	0	0	899	3231	0	0	85	8489	11905	119	0	0	59	1309	157	0	0	0	0	1	0	5	0	0	0	0	11	4	0	0	0	18	495	0	0	3	3024	6462	25	0	0	0	90	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	157	0	0	0	366	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6382	29	0	0	29808	3	0	0	1391	0	0	0	930130	135578	20776	3650	3924	1814	205	0	0
W8-068112	 2015-03-06	10449	218	0	0	292	136	1	0	0	3	0	0	0	0	0	0	1237	0	0	0	31	1345	0	0	0	495	3636	51	0	0	20	300	95	0	0	0	0	0	0	1	0	0	0	0	7	3	0	0	0	1	265	0	0	0	517	2336	6	0	0	0	19	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	107	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3887	0	0	0	24474	0	0	0	1341	0	0	0	1041431	112647	7323	1146	1263	570	43	0	0
W8-061112	 2015-03-06	70890	2669	0	0	2604	2432	2	0	8	183	8	0	0	0	0	0	8949	38	0	0	338	8083	0	0	13	4528	17252	247	0	0	43	2376	465	0	0	0	5	6	0	1	0	0	0	0	6	14	0	0	0	10	1068	0	0	0	1652	7430	21	0	0	4	103	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141	0	0	0	233	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4763	8	0	0	42991	7	0	0	950	0	0	0	808882	180435	35334	3945	4470	1918	167	0	0
W8-022112	 2015-03-06	45951	1245	0	0	2189	1500	6	0	18	208	10	0	0	0	0	0	3520	4	0	0	298	3858	0	0	41	4001	12995	222	0	0	103	3260	623	0	0	0	4	3	0	0	0	0	0	0	16	7	0	0	0	6	598	0	0	0	1886	7407	9	0	0	2	81	5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	125	0	0	0	273	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5355	21	0	0	36335	1	0	0	1356	0	0	0	886638	167100	20337	2804	3225	1895	165	0	0
W8-062111	 2015-03-10	25553	453	0	0	1214	733	1	0	5	72	0	0	0	0	0	0	2156	2	0	0	216	2471	0	0	18	2978	10501	84	0	0	55	1185	142	0	0	0	0	0	0	3	0	0	0	0	10	5	0	0	0	3	484	0	0	2	1580	4815	5	0	0	0	26	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	119	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5157	7	0	0	29763	0	0	0	1206	0	0	0	957838	143630	15880	2583	3471	1166	84	0	0
W8-169111	 2015-03-10	25449	376	0	0	1290	394	0	0	4	2	0	0	0	0	0	0	2331	6	0	0	279	2075	0	0	11	3473	8289	49	0	0	49	514	68	0	0	0	0	0	0	1	0	0	0	0	20	1	0	0	0	3	300	0	0	1	1430	3327	5	0	0	0	15	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	39	0	0	0	85	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4760	7	0	0	23063	0	0	0	1159	1	0	0	982530	132003	16313	2329	2713	926	52	0	0
W8-213111	 2015-03-10	19876	256	0	0	462	246	0	0	4	21	0	0	0	0	0	0	1586	0	0	0	113	1732	0	0	1	1425	6996	56	0	0	44	829	97	0	0	0	0	0	0	3	0	0	0	0	15	4	0	0	0	3	318	0	0	1	1333	3793	5	0	0	0	31	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	138	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4694	0	0	0	27781	0	0	0	1399	0	0	0	995901	129514	11443	1938	2473	1024	104	0	0
W8-005111	 2015-03-10	26369	569	0	0	834	520	0	0	2	14	0	0	0	0	0	0	2574	2	0	0	139	2116	0	0	2	1603	6546	75	0	0	19	625	128	0	0	0	0	0	0	1	0	0	0	0	10	3	0	0	0	4	365	0	0	0	967	2854	5	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	30	0	0	0	50	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5122	1	0	0	26311	0	0	0	1471	0	0	0	983113	135567	12921	1908	2205	646	42	0	0
W8-168111	 2015-03-10	41245	725	0	0	3050	1596	1	0	15	116	3	0	0	0	0	0	3449	2	0	0	663	2921	0	0	63	6287	13814	143	0	0	108	2167	288	0	0	0	0	0	0	1	0	0	0	0	13	2	0	0	0	15	511	0	0	4	2476	6541	3	0	0	0	35	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	172	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5558	31	0	0	34231	0	0	0	982	0	0	0	890071	168572	21019	3108	3833	1742	90	0	0
W8-219111	 2015-03-10	11474	82	0	0	147	39	0	0	0	0	0	0	0	0	0	0	1342	0	0	0	87	1359	0	0	0	549	3781	37	0	0	1	125	15	0	0	0	0	0	0	0	0	0	0	0	13	6	0	0	0	1	272	0	0	0	458	1723	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	27	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4412	0	0	0	28051	0	0	0	1611	0	0	0	1014792	132971	8765	1593	1579	402	13	0	0
W8-067111	 2015-03-10	32502	759	0	0	3041	1661	8	0	17	163	8	0	0	0	0	0	2032	2	0	0	1000	2104	0	0	88	7386	12482	261	0	0	118	3291	851	0	0	0	12	26	0	0	0	0	0	0	6	4	0	0	0	11	307	0	0	2	2393	5939	13	0	0	3	110	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	87	0	0	0	342	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4591	41	0	0	15307	0	0	0	977	0	0	0	1000938	93520	16416	2268	2992	1437	178	0	0
