,,SSD,SSD,pots,Field  2010-11,Field 2011-12,,,Field 2012-13,,Field 2013-14,,
Gen 0=8-way F1,8-way F1 plant,F1 to F2,F2 to F3,F3 to F4,F4 to F5 nursery,F5 to F6 nursery,YT Reps,728 SNP 90k,F6 to F7 nursery,YT reps,F7 to F8 nursery,YT reps,
,8MEL-1047-01,,MEL 053-1b,MEL 053-1b,MEL 053-1b,MEL 053-1b,1,,MEL 053-1b,2,MEL 053-1b,2,
MEL 053-2,8MEL-1047-02,MEL 053-2,MEL 053-2a,MEL 053-2a,MEL 053-2a,MEL 053-2aA,3,,stop double family,,,,
,,,,,,MEL 053-2aB,,2-D-9,MEL 053-2a,2,MEL 053-2a,2,
,8MEL-1047-02,,MEL 053-2b,MEL 053-2b,MEL 053-2b,MEL 053-2b,2,,MEL 053-2b,2,MEL 053-2b,2,
MEL 053-3,8MEL-1047-03,MEL 053-3,MEL 053-3,MEL 053-3,MEL 053-3,MEL 053-3,2,2-D-10,MEL 053-3,2,MEL 053-3,2,
MEL 053-4,8MEL-1047-04,MEL 053-4,MEL 053-4,MEL 053-4,MEL 053-4,stop very mixed,,,,,,,
MEL 054-1,8MEL-1048-01,MEL 054-1,MEL 054-1,MEL 054-1,MEL 054-1,MEL 054-1A,3,2-D-11,MEL 054-1,2,MEL 054-1,2,
,,,,,,MEL 054-1B,,,stop double family,,,,
MEL 054-2,8MEL-1048-02,MEL 054-2,MEL 054-2,MEL 054-2,MEL 054-2,MEL 054-2,2,7-C-5,MEL 054-2,2,MEL 054-2,2,
MEL 054-3,8MEL-1048-03,MEL 054-3,MEL 054-3,MEL 054-3,MEL 054-3,MEL 054-3A,3,2-D-12,MEL 054-3,2,MEL 054-3,2,
,,,,,,MEL 054-3B,,,stop double family,,,,
MEL 054-4,8MEL-1048-04,MEL 054-4,MEL 054-4,MEL 054-4,MEL 054-4,stop very mixed,,,,,,,
MEL 054-5,8MEL-1048-05,MEL 054-5,MEL 054-5,MEL 054-5,MEL 054-5,MEL 054-5,2,,MEL 054-5,0,MEL 054-5,0,
MEL 054-6,8MEL-1048-06,MEL 054-6,MEL 054-6,MEL 054-6,didn't grow,,,,,,,,
MEL 054-7,8MEL-1048-07,MEL 054-7,MEL 054-7,MEL 054-7,MEL 054-7,MEL 054-7,2,2-E-1,MEL 054-7,2,MEL 054-7,2,
MEL 054-8,8MEL-1048-08,MEL 054-8,MEL 054-8,MEL 054-8,MEL 054-8,MEL 054-8,2,2-E-2,MEL 054-8,2,MEL 054-8,2,
MEL 055-1,8MEL-1049-01,MEL 055-1,MEL 055-1a,MEL 055-1a,MEL 055-1a,MEL 055-1aA,3,2-E-3,MEL 055-1a,2,MEL 055-1a,2,
,,,,,,MEL 055-1aB,,,stop double family,,,,
,8MEL-1049-01,,MEL 055-1b,MEL 055-1b,MEL 055-1b,MEL 055-1b,2,,stop - others from F1,,,,
,8MEL-1049-01,,MEL 055-1c,MEL 055-1c,MEL 055-1c,MEL 055-1c,2,,stop - others from F1,,,,
MEL 055-2,8MEL-1049-02,MEL 055-2,MEL 055-2a,MEL 055-2a,MEL 055-2a,MEL 055-2a,2,,stop - others from F1,,,,
,8MEL-1049-02,,MEL 055-2b,MEL 055-2b,MEL 055-2b,MEL 055-2b,2,2-E-4,MEL 055-2b,2,MEL 055-2b,2,
,8MEL-1049-02,,MEL 055-2c,MEL 055-2c,MEL 055-2c,stop aneuploid,,,,,,,
MEL 056-1,8MEL-1050-01,MEL 056-1,MEL 056-1,MEL 056-1,MEL 056-1,MEL 056-1,2,2-E-5,MEL 056-1,2,MEL 056-1,2,
MEL 056-2,8MEL-1050-02,MEL 056-2,MEL 056-2,MEL 056-2,MEL 056-2,MEL 056-2,0,,MEL 056-2,2,MEL 056-2,2,
MEL 056-3,8MEL-1050-03,MEL 056-3,MEL 056-3,MEL 056-3,MEL 056-3,stop aneuploid,,,,,,,
MEL 056-4,8MEL-1050-04,MEL 056-4,MEL 056-4,MEL 056-4,MEL 056-4,MEL 056-4,2,7-C-6,MEL 056-4,2,MEL 056-4,2,
MEL 056-5,8MEL-1050-05,MEL 056-5,MEL 056-5,MEL 056-5,MEL 056-5,MEL 056-5,2,2-E-6,MEL 056-5,2,MEL 056-5,2,
MEL 056-6,8MEL-1050-06,MEL 056-6,MEL 056-6,MEL 056-6,MEL 056-6,MEL 056-6,2,7-C-7,MEL 056-6,2,MEL 056-6,2,
MEL 056-7,8MEL-1050-07,MEL 056-7,MEL 056-7,MEL 056-7,MEL 056-7,stop aneuploid,,,,,,,
MEL 056-8,8MEL-1050-08,MEL 056-8,MEL 056-8,MEL 056-8,MEL 056-8,MEL 056-8,0,,MEL 056-8,0,MEL 056-8,0,
MEL 057-1,8MEL-1052-01,MEL 057-1,MEL 057-1a,MEL 057-1a,MEL 057-1a,MEL 057-1a,2,7-C-8,MEL 057-1a,2,MEL 057-1a,2,
,8MEL-1052-01,,MEL 057-1b,MEL 057-1b,MEL 057-1b,MEL 057-1b,0,,stop - dwarf,,,,
MEL 057-2,8MEL-1052-02,MEL 057-2,MEL 057-2a,MEL 057-2a,MEL 057-2a,MEL 057-2a,2,7-C-9,MEL 057-2a,2,MEL 057-2a,2,
,8MEL-1052-02,,MEL 057-2b,MEL 057-2b,MEL 057-2b,MEL 057-2b,0,,stop - others from F1,,,,
MEL 057-3,8MEL-1052-03,MEL 057-3,MEL 057-3,MEL 057-3,MEL 057-3,MEL 057-3,2,2-E-8,MEL 057-3,2,MEL 057-3,2,
MEL 057-4,8MEL-1052-04,MEL 057-4,MEL 057-4,,,,,,,,,,
MEL 058-1,8MEL-1052-05,MEL 058-1,MEL 058-1,MEL 058-1,MEL 058-1,MEL 058-1,2,7-C-10,MEL 058-1,2,MEL 058-1,2,
MEL 058-2,8MEL-1052-06,MEL 058-2,MEL 058-2,MEL 058-2,MEL 058-2,MEL 058-2,2,2-E-9,MEL 058-2,2,MEL 058-2,2,
MEL 058-3,8MEL-1052-07,MEL 058-3,MEL 058-3,MEL 058-3,MEL 058-3,MEL 058-3,2,2-E-10,MEL 058-3,2,MEL 058-3,2,
MEL 058-4,8MEL-1052-08,MEL 058-4,MEL 058-4,MEL 058-4,MEL 058-4,MEL 058-4,2,7-C-11,MEL 058-4,2,MEL 058-4,2,
MEL 058-5,8MEL-1052-09,MEL 058-5,MEL 058-5,,,,,,,,,,
MEL 058-6,8MEL-1052-10,MEL 058-6,MEL 058-6,MEL 058-6,MEL 058-6,MEL 058-6,0,,MEL 058-6,0,MEL 058-6,0,
MEL 058-7,8MEL-1052-11,MEL 058-7,MEL 058-7,MEL 058-7,MEL 058-7,MEL 058-7,2,2-E-11,MEL 058-7,2,MEL 058-7,2,
MEL 058-8,8MEL-1052-12,MEL 058-8,,,,,,,,,,,
MEL 059-1,8MEL-1053-01,MEL 059-1,MEL 059-1a,MEL 059-1a,MEL 059-1a,MEL 059-1a,2,2-E-12,MEL 059-1a,2,MEL 059-1a,2,
,8MEL-1053-01,,MEL 059-1b,MEL 059-1b,MEL 059-1b,MEL 059-1b,2,2-F-1,MEL 059-1b,2,MEL 059-1b,2,
,8MEL-1053-01,,MEL 059-1c,MEL 059-1c,MEL 059-1c,MEL 059-1c,2,2-F-2,MEL 059-1c,2,MEL 059-1c,2,
,8MEL-1053-01,,MEL 059-1d,MEL 059-1d,MEL 059-1d,MEL 059-1d,2,2-F-3,MEL 059-1d,2,MEL 059-1d,2,
,8MEL-1053-01,,MEL 059-1e,MEL 059-1e,MEL 059-1e,MEL 059-1e,2,2-F-4,MEL 059-1e,2,MEL 059-1e,2,
,8MEL-1053-01,,MEL 059-1f,MEL 059-1f,MEL 059-1f,MEL 059-1f,0,2-F-5,MEL 059-1f,2,MEL 059-1f,2,
MEL 060-1,8MEL-1050-09,MEL 060-1,MEL 060-1a,MEL 060-1a,MEL 060-1a,MEL 060-1a,2,7-C-12,MEL 060-1a,2,MEL 060-1a,2,
,8MEL-1050-09,,MEL 060-1b,MEL 060-1b,MEL 060-1b,MEL 060-1b,2,2-F-6,MEL 060-1b,2,MEL 060-1b,2,
MEL 060-2,8MEL-1050-10,MEL 060-2,MEL 060-2a,MEL 060-2a,MEL 060-2a,MEL 060-2a,2,,MEL 060-2a,0,MEL 060-2a,0,
,8MEL-1050-10,,MEL 060-2b,MEL 060-2b,MEL 060-2b,MEL 060-2bA,3,2-F-7,MEL 060-2bA,2,MEL 060-2bA,2,
,,,,,,MEL 060-2bB,,,MEL 060-2bB,0,MEL 060-2bB,0,
MEL 060-3,8MEL-1050-11,MEL 060-3,MEL 060-3,MEL 060-3,MEL 060-3,MEL 060-3,2,7-D-1,MEL 060-3,2,MEL 060-3,2,
MEL 060-4,8MEL-1050-12,MEL 060-4,MEL 060-4,MEL 060-4,MEL 060-4,MEL 060-4,2,7-D-2,MEL 060-4,2,MEL 060-4,2,
MEL 061-1,8MEL-1055-01,MEL 061-1,MEL 061-1,MEL 061-1,MEL 061-1,MEL 061-1,0,7-D-3,MEL 061-1,2,MEL 061-1,2,
MEL 061-2,8MEL-1055-02,MEL 061-2,MEL 061-2,MEL 061-2,MEL 061-2,MEL 061-2,2,2-F-8,MEL 061-2,2,MEL 061-2,2,
MEL 061-3,8MEL-1055-03,MEL 061-3,MEL 061-3,,,,,,,,,,
MEL 061-4,8MEL-1055-04,MEL 061-4,MEL 061-4,MEL 061-4,MEL 061-4,MEL 061-4A,3,2-F-9,MEL 061-4A,2,MEL 061-4A,2,
,,,,,,MEL 061-4B,,,stop double family,0,,0,
MEL 061-5,8MEL-1055-05,MEL 061-5,MEL 061-5,MEL 061-5,MEL 061-5,stop aneuploid,,,,,,,
MEL 061-6,8MEL-1055-06,MEL 061-6,MEL 061-6,MEL 061-6,didn't grow,,,,,,,,
MEL 061-7,8MEL-1055-07,MEL 061-7,MEL 061-7,MEL 061-7,MEL 061-7,MEL 061-7,2,2-F-10,MEL 061-7,2,MEL 061-7,2,
MEL 061-8,8MEL-1055-08,MEL 061-8,,,,,,,,,,,
MEL 062-1,8MEL-1056-01,MEL 062-1,MEL 062-1a,MEL 062-1a,MEL 062-1a,MEL 062-1a,2,2-F-11,MEL 062-1a,2,MEL 062-1a,2,
,8MEL-1056-01,,MEL 062-1b,MEL 062-1b,MEL 062-1b,MEL 062-1b,0,,stop - others from F1,,,,
MEL 062-2,8MEL-1056-02,MEL 062-2,MEL 062-2,MEL 062-2,MEL 062-2,MEL 062-2,2,2-F-12,MEL 062-2,2,MEL 062-2,2,
MEL 062-3,8MEL-1056-03,MEL 062-3,MEL 062-3,MEL 062-3,MEL 062-3,MEL 062-3,2,7-D-4,MEL 062-3,2,MEL 062-3,2,
MEL 062-4,8MEL-1056-04,MEL 062-4,MEL 062-4,MEL 062-4,MEL 062-4,MEL 062-4,2,,MEL 062-4,0,MEL 062-4,0,
MEL 062-5,8MEL-1056-05,MEL 062-5,,,,,,,,,,,
MEL 062-6,8MEL-1056-06,MEL 062-6,MEL 062-6,MEL 062-6,MEL 062-6,MEL 062-6,2,,MEL 062-6,0,MEL 062-6,0,
MEL 063a-1,8MEL-1056-07,MEL 063a-1,MEL 063a-1,MEL 063a-1,MEL 063a-1,MEL 063a-1,2,2-G-1,MEL 063a-1,2,MEL 063a-1,2,
MEL 063a-2,8MEL-1056-08,MEL 063a-2,MEL 063a-2,MEL 063a-2,MEL 063a-2,MEL 063a-2,2,2-G-2,MEL 063a-2,2,MEL 063a-2,2,
MEL 063b-1,8MEL-1057-01,MEL 063b-1,MEL 063b-1,MEL 063b-1,MEL 063b-1,MEL 063b-1,2,2-G-3,MEL 063b-1,2,MEL 063b-1,2,
MEL 064-1,8MEL-1057-02,MEL 064-1,MEL 064-1a,MEL 064-1a,MEL 064-1a,MEL 064-1a,2,2-G-4,MEL 064-1a,2,MEL 064-1a,2,
,8MEL-1057-02,,MEL 064-1b,MEL 064-1b,MEL 064-1b,MEL 064-1b,2,2-G-5,MEL 064-1b,2,MEL 064-1b,2,
,8MEL-1057-02,,MEL 064-1c,MEL 064-1c,MEL 064-1c,MEL 064-1c,2,2-G-6,MEL 064-1c,2,MEL 064-1c,2,
,8MEL-1057-02,,MEL 064-1d,MEL 064-1d,MEL 064-1d,MEL 064-1d,1,2-G-7,MEL 064-1d,2,MEL 064-1d,2,
,8MEL-1057-02,,MEL 064-1e,MEL 064-1e,MEL 064-1e,MEL 064-1e,2,2-G-8,MEL 064-1e,2,MEL 064-1e,2,
,8MEL-1057-02,,MEL 064-1f,MEL 064-1f,MEL 064-1f,MEL 064-1f,2,2-G-9,MEL 064-1f,2,MEL 064-1f,2,
MEL 065-1,8MEL-1059-01,MEL 065-1,MEL 065-1a,MEL 065-1a,,,,,,,,,
,8MEL-1059-01,,MEL 065-1b,MEL 065-1b,MEL 065-1b,MEL 065-1b,2,,MEL 065-1b,0,MEL 065-1b,0,
,8MEL-1059-01,,MEL 065-1c,MEL 065-1c,MEL 065-1c,MEL 065-1c,1,2-G-10,MEL 065-1c,2,MEL 065-1c,2,
MEL 065-2,8MEL-1059-02,MEL 065-2,MEL 065-2a,MEL 065-2a,,,,,,,,,
,8MEL-1059-02,,MEL 065-2b,MEL 065-2b,MEL 065-2b,MEL 065-2b,2,2-G-11,MEL 065-2b,2,MEL 065-2b,2,
,8MEL-1059-02,,MEL 065-2c,MEL 065-2c,MEL 065-2c,MEL 065-2c,2,,stop - dwarf,,,,
MEL 065-3,8MEL-1059-03,MEL 065-3,,,,,,,,,,,
MEL 066-1,8MEL-1060-01,MEL 066-1,MEL 066-1a,MEL 066-1a,MEL 066-1a,MEL 066-1a,2,,MEL 066-1a,0,MEL 066-1a,0,
,8MEL-1060-01,,MEL 066-1b,MEL 066-1b,MEL 066-1b,MEL 066-1b,2,2-G-12,MEL 066-1b,2,MEL 066-1b,2,
,8MEL-1060-01,,MEL 066-1c,MEL 066-1c,didn't grow,,,,,,,,
,8MEL-1060-01,,MEL 066-1d,MEL 066-1d,MEL 066-1d,MEL 066-1d,2,,stop - others from F1,,,,
,8MEL-1060-01,,MEL 066-1e,MEL 066-1e,MEL 066-1e,MEL 066-1e,2,,stop - others from F1,,,,
,8MEL-1060-01,,MEL 066-1f,MEL 066-1f,MEL 066-1f,MEL 066-1f,0,,stop - others from F1,,,,
MEL 067-1,8MEL-1061-01,MEL 067-1,,,,,,,,,,,
MEL 068-1,8MEL-1061-02,MEL 068-1,,,,,,,,,,,
MEL 069-1,8MEL-1061-03,MEL 069-1,,,,,,,,,,,
MEL 070-1,8MEL-1062-01,MEL 070-1,MEL 070-1a,MEL 070-1a,MEL 070-1a,MEL 070-1a,2,,MEL 070-1a,2,MEL 070-1a,2,
,8MEL-1062-01,,MEL 070-1b,MEL 070-1b,MEL 070-1b,MEL 070-1b,2,,MEL 070-1b,0,MEL 070-1b,0,
,8MEL-1062-01,,MEL 070-1c,MEL 070-1c,MEL 070-1c,MEL 070-1c,2,2-H-1,MEL 070-1c,2,MEL 070-1c,2,
,8MEL-1062-01,,MEL 070-1d,MEL 070-1d,MEL 070-1d,MEL 070-1d,2,,stop - others from F1,,,,
,8MEL-1062-01,,MEL 070-1e,MEL 070-1e,MEL 070-1e,MEL 070-1e,2,,stop - others from F1,,,,
,8MEL-1062-01,,MEL 070-1f,MEL 070-1f,MEL 070-1f,MEL 070-1f,2,,MEL 070-1f,2,MEL 070-1f,2,
MEL 071-1,8MEL-1062-02,MEL 071-1,MEL 071-1a,MEL 071-1a,MEL 071-1a,MEL 071-1a,2,2-H-2,MEL 071-1a,2,MEL 071-1a,2,
,8MEL-1062-02,,MEL 071-1b,MEL 071-1b,MEL 071-1b,MEL 071-1b,2,2-H-3,MEL 071-1b,2,MEL 071-1b,2,
,8MEL-1062-02,,MEL 071-1c,MEL 071-1c,MEL 071-1c,MEL 071-1c,2,2-H-4,MEL 071-1c,2,MEL 071-1c,2,
,8MEL-1062-02,,MEL 071-1d,MEL 071-1d,MEL 071-1d,MEL 071-1d,2,2-H-5,MEL 071-1d,2,MEL 071-1d,2,
,8MEL-1062-02,,MEL 071-1e,MEL 071-1e,MEL 071-1e,MEL 071-1e,2,2-H-6,MEL 071-1e,2,MEL 071-1e,2,
,8MEL-1062-02,,MEL 071-1f,MEL 071-1f,MEL 071-1f,MEL 071-1f,0,2-H-7,MEL 071-1f,2,MEL 071-1f,2,
MEL 072-1,8MEL-1062-03,MEL 072-1,MEL 072-1a,MEL 072-1a,MEL 072-1a,MEL 072-1a,2,2-H-8,MEL 072-1a,2,MEL 072-1a,2,
,8MEL-1062-03,,MEL 072-1b,MEL 072-1b,MEL 072-1b,MEL 072-1b,2,2-H-9,MEL 072-1b,2,MEL 072-1b,2,
,8MEL-1062-03,,MEL 072-1c,MEL 072-1c,MEL 072-1c,MEL 072-1c,0,2-H-10,MEL 072-1c,2,MEL 072-1c,2,
,8MEL-1062-03,,MEL 072-1d,MEL 072-1d,MEL 072-1d,MEL 072-1d,2,2-H-11,MEL 072-1d,2,MEL 072-1d,2,
,8MEL-1062-03,,MEL 072-1e,MEL 072-1e,MEL 072-1e,MEL 072-1e,2,2-H-12,MEL 072-1e,2,MEL 072-1e,2,
,8MEL-1062-03,,MEL 072-1f,MEL 072-1f,MEL 072-1f,MEL 072-1f,2,3-A-1,MEL 072-1f,2,MEL 072-1f,2,
MEL 073-1,8MEL-1063-01,MEL 073-1,MEL 073-1,MEL 073-1,MEL 073-1,MEL 073-1,0,,MEL 073-1,0,MEL 073-1,0,
MEL 073-2,8MEL-1063-02,MEL 073-2,MEL 073-2,MEL 073-2,MEL 073-2,MEL 073-2,2,3-A-2,MEL 073-2,0,MEL 073-2,0,
MEL 073-3,8MEL-1063-03,MEL 073-3,MEL 073-3,MEL 073-3,MEL 073-3,MEL 073-3A,3,3-A-3,MEL 073-3,2,MEL 073-3,2,
,,,,,,MEL 073-3B,,,stop double family,,,,
MEL 073-4,8MEL-1063-04,MEL 073-4,MEL 073-4,MEL 073-4,MEL 073-4,MEL 073-4,0,,MEL 073-4,0,MEL 073-4,0,
MEL 073-5,8MEL-1063-05,MEL 073-5,MEL 073-5,MEL 073-5,MEL 073-5,MEL 073-5,0,,MEL 073-5,0,MEL 073-5,0,
MEL 073-6,8MEL-1063-06,MEL 073-6,MEL 073-6,MEL 073-6,MEL 073-6,MEL 073-6,2,3-A-4,MEL 073-6,2,MEL 073-6,2,
MEL 073-7,8MEL-1063-07,MEL 073-7,MEL 073-7,MEL 073-7,MEL 073-7,MEL 073-7,2,7-D-5,MEL 073-7,2,MEL 073-7,2,
MEL 073-8,8MEL-1063-08,MEL 073-8,MEL 073-8,MEL 073-8,MEL 073-8,MEL 073-8,2,3-A-6,MEL 073-8,2,MEL 073-8,2,
MEL 074-1,8MEL-1064-01,MEL 074-1,MEL 074-1,MEL 074-1,MEL 074-1,MEL 074-1,2,3-A-7,MEL 074-1,2,MEL 074-1,2,
MEL 074-2,8MEL-1064-02,MEL 074-2,MEL 074-2,MEL 074-2,MEL 074-2,stop drill mistake,,,,,,,
MEL 074-3,8MEL-1064-03,MEL 074-3,MEL 074-3,MEL 074-3,MEL 074-3,MEL 074-3,2,3-A-8,MEL 074-3,2,MEL 074-3,2,
MEL 074-4,8MEL-1064-04,MEL 074-4,,,,,,,,,,,
MEL 074-5,8MEL-1064-05,MEL 074-5,MEL 074-5,MEL 074-5,MEL 074-5,MEL 074-5,2,3-A-9,MEL 074-5,2,MEL 074-5,2,
MEL 074-6,8MEL-1064-06,MEL 074-6,MEL 074-6,MEL 074-6,MEL 074-6,MEL 074-6,2,3-A-10,MEL 074-6,2,MEL 074-6,2,
MEL 074-7,8MEL-1064-07,MEL 074-7,,,,,,,,,,,
MEL 074-8,8MEL-1064-08,MEL 074-8,MEL 074-8,,,,,,,,,,
MEL 075-1,8MEL-1065-01,MEL 075-1,MEL 075-1a,MEL 075-1a,MEL 075-1a,MEL 075-1a,2,,MEL 075-1a,2,MEL 075-1a,2,
,8MEL-1065-01,,MEL 075-1b,MEL 075-1b,MEL 075-1b,MEL 075-1b,2,3-A-11,MEL 075-1b,0,MEL 075-1b,0,
MEL 075-2,8MEL-1065-02,MEL 075-2,MEL 075-2a,MEL 075-2a,MEL 075-2a,MEL 075-2a,2,,stop - others from F1,,,,
,8MEL-1065-02,,MEL 075-2b,MEL 075-2b,MEL 075-2b,MEL 075-2b,2,3-A-12,MEL 075-2b,2,MEL 075-2b,2,
MEL 075-3,8MEL-1065-03,MEL 075-3,MEL 075-3,MEL 075-3,MEL 075-3,MEL 075-3,2,3-B-1,MEL 075-3,2,MEL 075-3,2,
MEL 075-4,8MEL-1065-04,MEL 075-4,MEL 075-4,MEL 075-4,MEL 075-4,MEL 075-4,2,3-B-2,MEL 075-4,2,MEL 075-4,2,
MEL 076-1,8MEL-1068-01,MEL 076-1,MEL 076-1a,MEL 076-1a,MEL 076-1a,MEL 076-1a,2,,stop - others from F1,,,,
,8MEL-1068-01,,MEL 076-1b,MEL 076-1b,MEL 076-1b,MEL 076-1b,2,,stop - others from F1,,,,
,8MEL-1068-01,,MEL 076-1c,MEL 076-1c,MEL 076-1c,MEL 076-1c,2,,MEL 076-1c,2,MEL 076-1c,2,
,8MEL-1068-01,,MEL 076-1d,MEL 076-1d,MEL 076-1d,MEL 076-1d,2,3-B-3,MEL 076-1d,2,MEL 076-1d,2,
,8MEL-1068-01,,MEL 076-1e,MEL 076-1e,MEL 076-1e,MEL 076-1e,2,,stop - others from F1,,,,
,8MEL-1068-01,,MEL 076-1f,MEL 076-1f,MEL 076-1f,MEL 076-1f,2,,stop - others from F1,,,,
MEL 076-2,8MEL-1065-05,MEL 076-2,,,,,,,,,,,
MEL 077-1,8MEL-1067-01,MEL 077-1,MEL 077-1,MEL 077-1,MEL 077-1,MEL 077-1,0,,stop - dwarf,,,,
MEL 077-2,8MEL-1067-02,MEL 077-2,MEL 077-2,MEL 077-2,,,,,,,,,
MEL 077-3,8MEL-1067-03,MEL 077-3,MEL 077-3,MEL 077-3,MEL 077-3,MEL 077-3,2,3-B-4,MEL 077-3,2,MEL 077-3,2,
MEL 077-4,8MEL-1067-04,MEL 077-4,MEL 077-4,MEL 077-4,MEL 077-4,MEL 077-4,2,3-B-5,MEL 077-4,2,MEL 077-4,2,
MEL 077-5,8MEL-1067-05,MEL 077-5,MEL 077-5,MEL 077-5,MEL 077-5,MEL 077-5,2,3-B-6,MEL 077-5,2,MEL 077-5,2,
MEL 077-6,8MEL-1067-06,MEL 077-6,MEL 077-6,MEL 077-6,MEL 077-6,MEL 077-6,2,7-D-6,MEL 077-6,2,MEL 077-6,2,
MEL 077-7,8MEL-1067-07,MEL 077-7,MEL 077-7,MEL 077-7,MEL 077-7,MEL 077-7,2,3-B-7,MEL 077-7,2,MEL 077-7,2,
MEL 077-8,8MEL-1067-08,MEL 077-8,,,,,,,,,,,
MEL 078-1,8MEL-1068-02,MEL 078-1,MEL 078-1a,,,,,,,,,,
,8MEL-1068-02,,MEL 078-1b,MEL 078-1b,MEL 078-1b,MEL 078-1bA,3,3-B-8,MEL 078-1bA,2,MEL 078-1bA,2,
,,,,,,MEL 078-1bB,,,MEL 078-1bB,0,MEL 078-1bB,0,
,8MEL-1068-02,,MEL 078-1c,MEL 078-1c,MEL 078-1c,MEL 078-1cA,3,3-B-9,MEL 078-1cA,2,MEL 078-1cA,2,
,,,,,,MEL 078-1cB,,,MEL 078-1cB,0,MEL 078-1cB,0,
MEL 078-2,8MEL-1068-03,MEL 078-2,MEL 078-2a,MEL 078-2a,MEL 078-2a,MEL 078-2a,2,,MEL 078-2a,0,MEL 078-2a,0,
,8MEL-1068-03,,MEL 078-2b,MEL 078-2b,MEL 078-2b,MEL 078-2b,2,,MEL 078-2b,0,MEL 078-2b,0,
,8MEL-1068-03,,MEL 078-2c,MEL 078-2c,MEL 078-2c,MEL 078-2c,3,3-B-10,MEL 078-2c,2,MEL 078-2c,2,
MEL 081-1,8MEL-1070-01,MEL 081-1,MEL 081-1a,MEL 081-1a,MEL 081-1a,MEL 081-1a,2,3-B-11,MEL 081-1a,2,MEL 081-1a,2,
,8MEL-1070-01,,MEL 081-1b,MEL 081-1b,MEL 081-1b,MEL 081-1b,2,,stop - others from F1,,,,
MEL 081-2,8MEL-1070-02,MEL 081-2,MEL 081-2,MEL 081-2,MEL 081-2,MEL 081-2,0,,MEL 081-2,0,MEL 081-2,0,
MEL 081-3,8MEL-1070-03,MEL 081-3,MEL 081-3,MEL 081-3,MEL 081-3,MEL 081-3,2,7-D-7,MEL 081-3,2,MEL 081-3,2,
MEL 081-4,8MEL-1070-04,MEL 081-4,MEL 081-4,MEL 081-4,MEL 081-4,MEL 081-4,2,3-B-12,MEL 081-4,2,MEL 081-4,2,
MEL 081-5,8MEL-1070-05,MEL 081-5,MEL 081-5,MEL 081-5,MEL 081-5,MEL 081-5,2,3-C-1,MEL 081-5,2,MEL 081-5,2,
MEL 082-1,8MEL-1070-06,MEL 082-1,MEL 082-1a,MEL 082-1a,MEL 082-1a,MEL 082-1aA,2,3-C-3,MEL 082-1a,2,MEL 082-1a,2,
,,,,,,MEL 082-1aB,,,stop double family,,,,
,8MEL-1070-06,,MEL 082-1b,MEL 082-1b,MEL 082-1b,MEL 082-1b,2,7-D-8,MEL 082-1b,2,MEL 082-1b,2,
MEL 082-2,8MEL-1070-07,MEL 082-2,MEL 082-2,MEL 082-2,MEL 082-2,MEL 082-2,2,7-D-9,MEL 082-2,2,MEL 082-2,2,
MEL 082-3,8MEL-1070-08,MEL 082-3,MEL 082-3,MEL 082-3,MEL 082-3,MEL 082-3,1,,MEL 082-3,0,MEL 082-3,0,
MEL 082-4,8MEL-1070-09,MEL 082-4,MEL 082-4,MEL 082-4,MEL 082-4,MEL 082-4,1,,MEL 082-4,0,MEL 082-4,0,
MEL 082-5,8MEL-1070-10,MEL 082-5,MEL 082-5,MEL 082-5,MEL 082-5,MEL 082-5,2,,MEL 082-5,2,MEL 082-5,2,
MEL 083-1,8MEL-1071-01,MEL 083-1,MEL 083-1,MEL 083-1,MEL 083-1,MEL 083-1,1,3-C-4,MEL 083-1,2,MEL 083-1,2,
MEL 083-2,8MEL-1071-02,MEL 083-2,MEL 083-2,MEL 083-2,MEL 083-2,MEL 083-2,2,,MEL 083-2,0,MEL 083-2,0,
MEL 083-3,8MEL-1071-03,MEL 083-3,MEL 083-3,MEL 083-3,MEL 083-3,MEL 083-3,2,,MEL 083-3,2,MEL 083-3,2,
MEL 083-4,8MEL-1071-04,MEL 083-4,MEL 083-4,MEL 083-4,MEL 083-4,MEL 083-4,0,,MEL 083-4,0,MEL 083-4,0,
MEL 083-5,8MEL-1071-05,MEL 083-5,MEL 083-5,MEL 083-5,MEL 083-5,MEL 083-5,2,,MEL 083-5,0,MEL 083-5,0,
MEL 083-6,8MEL-1071-06,MEL 083-6,,,,,,,,,,,
MEL 083-7,8MEL-1071-07,MEL 083-7,MEL 083-7,MEL 083-7,MEL 083-7,stop,,,,,,,
MEL 083-8,8MEL-1071-08,MEL 083-8,MEL 083-8,MEL 083-8,MEL 083-8,stop sterile,,,,,,,
MEL 084-1,8MEL-1071-09,MEL 084-1,MEL 084-1,MEL 084-1,MEL 084-1,MEL 084-1,3,3-C-5,MEL 084-1,2,MEL 084-1,2,
MEL 084-2,8MEL-1071-10,MEL 084-2,MEL 084-2,MEL 084-2,MEL 084-2,MEL 084-2,2,,MEL 084-2,0,MEL 084-2,0,
MEL 084-3,8MEL-1071-11,MEL 084-3,MEL 084-3,MEL 084-3,MEL 084-3,MEL 084-3,3,3-C-6,MEL 084-3,0,MEL 084-3,0,
MEL 084-4,8MEL-1071-12,MEL 084-4,MEL 084-4,MEL 084-4,MEL 084-4,MEL 084-4,2,,MEL 084-4,0,MEL 084-4,0,
