Block,Column,Row,Pos,Name,ID,Status,array01,array02,array03,array04,array05,array06,array07,array08,array09,array10,array11,array12,array13,array14,array15,array16,array01.1,array02.1,array03.1,array04.1,array05.1,array06.1,array07.1,array08.1,array09.1,array10.1,array11.1,array12.1,array13.1,array14.1,array15.1,array16.1,t_..5,t_.0,t_.10,t_.20,t_.25,t_.30,t_.35.37,t_ 40-45
2062,4,4,13,2062,F05_p638_plate_06,WheatUG-1_GS0089_E5,Gene,0.105861587782506,0.289415622710496,0.102588477936411,0.230945001762453,0.0985227767710529,0.393876817363987,1.66228001440297,-1.01586089162447,0.0133924662379598,0.0888203049067464,0.0277094123041093,-0.0543223273181709,0.692466899542819,0.14330584847043,-0.34824495059999,-0.654010094133898,7.44369035063523,7.32967533775814,7.44108949665163,7.98518675351282,8.82099844251739,8.32991681527373,9.19821763558946,10.2417087430747,9.0693304937836,9.54447821878885,9.97718334717407,9.46551286620315,11.3841471888988,9.67845035328202,9.90791412912538,10.4903336886833,-0.188325247283395,0.0339631411999396,-0.0585741452957205,0.0731509046546631,0.277688745745768,0.165853713727395,0.413397388462199,0.171218982046854
3210,14,4,5,3210,D08_p638_plate_09,WheatUG-1_GS0090_E2,Gene,0.0405574813842118,0.232640479854315,-0.452673526115042,0.584747697338631,1.22271489501293,0.269480932378997,1.29492290242772,-1.51597138362571,-0.331922354388706,0.0978932681253656,-0.235732692026055,-0.299289947302636,0.99149899825955,0.0104192437481649,-0.0887269737686744,-1.24945269475917,5.56741208404799,5.85588770646319,5.93409449481021,6.69059272662128,7.33713761979852,6.35356169115891,6.67983171823052,8.18531907263773,7.37300149120218,7.45565811754769,8.11818885084021,7.75648805461829,8.91420277233034,7.73547415671098,7.48932615820208,8.44979237269039,-0.449229253220509,0.0705910638988045,-0.426304608261488,-0.124784532616938,0.724213714684119,0.31672059477851,0.294096728433853,-0.119750544424401
634,10,4,4,634,D10_e411_plate_13,WheatUG-1_GS0025_C6,Gene,0.492260538338778,0.686786016227573,0.051459670099668,0.0763217025933896,1.13298347554759,0.255833565841487,0.666394484229031,-2.51435111513904,0.483640274390825,0.291651184241609,0.39931887720398,0.32135863750991,1.09122629378847,-0.472858854267027,-0.521323425387827,-0.765626069392774,8.35100983751044,8.92931870388722,9.30960664245807,9.16296325657928,10.0783083298854,9.15124407388135,9.7963905097416,10.5082261763891,8.79424275803521,8.75206505135566,9.26119325384494,9.73968438380701,9.96371110394945,8.43752835390616,9.03440770632403,10.2601966443354,-0.502827289169117,0.237343578355033,0.0929846235346116,0.233195071148448,0.648045664042765,0.328819266081507,0.18056581554815,-0.380589101628578
5200,36,6,1,5200,E03_e310_plate_06,WheatUG-1_GS0021_B1,Gene,0.0666459265627162,0.237568679396824,0.388784623329883,-0.101047176606804,0.169139481637991,0.220956908716115,-0.0405957643327783,-0.817727849898622,0.117968732740255,0.428002611649122,-0.202126723980811,0.384097652962581,0.297975429175009,-0.647014854462368,-0.546502356425649,-0.209686294385078,7.82797873599048,8.14013656630736,8.31094145974519,8.56768956795061,9.30719311743977,8.69110840952134,8.67049620401921,9.19506130568602,7.56165589991032,7.6258370408574,6.63797814162879,8.98438414479329,9.0844950994123,8.27866916510131,8.57827831597947,9.27188226491462,-0.320032011264505,0.0464287152957533,0.0536350710902044,0.197450958106479,0.19851758646383,-0.114761297022268,0.00448911023006711,-0.192508619860367
6352,34,10,8,6352,C03_d15_plate_07,WheatUG-1_GS0009_H10,Gene,0.403387936638087,0.259983471381138,-0.170696574567944,-0.011008101822706,1.28042545406908,-0.22743708290104,1.63875911317509,-1.78930070769796,0.341281544353265,-0.0111566988532071,-0.102654949395003,-0.139239096195524,0.84095285656784,-0.463914511491343,0.0926083101250721,-0.556494888783853,7.44140364857798,7.99399958909184,8.24132851345042,7.92275182788934,9.31087495644828,7.92497936648821,8.44830651917439,9.14642319982169,7.61788574027457,7.88449341371018,7.98466876344629,8.63221481782554,9.14387278508522,8.02787014273432,8.188548386149,9.38794377825452,-0.377136434549487,0.186205754822773,-0.142465735341415,0.00508444294177254,0.524803377490253,0.121604727570425,0.341172811050899,0.0334790933152798
8786,40,8,8,8786,D08_p335_plate_03,WheatUG-1_GS0078_D9,Gene,-0.466171740271653,0.0103177125688945,0.189345742499294,-0.0708493309018701,0.0342070503185308,-0.235300806746758,0.252854403296938,-0.150740507971239,-0.138225368238911,0.364815526565967,0.0378200765905685,-0.222976213429341,-0.141013020167879,-0.00496215876447814,0.121313069138107,-0.285907771604942,8.40758720582157,8.46970001823903,8.70851586744339,8.92537521782691,9.51612767001803,8.12004025303319,8.83329221044599,9.56162892240715,8.88761821330736,9.04895492622075,9.04215995691737,9.36939525782801,10.0548346129182,9.21599656763721,8.86845810072217,9.76173698277968,-0.19002494381157,0.00756864200032906,-0.0121060599865462,-0.0606762925177071,0.0467900564536873,-0.0420589596505342,-0.0210273869352634,-0.0812017241117805
6121,30,3,7,6121,C02_n130_plate_20,WheatUG-1_GS0057_H6,Gene,-0.0753276112972667,0.380859167504188,0.377998570142312,-0.119875221828109,0.454218608773915,0.00691758756622546,0.159258501906743,-0.345708379614887,0.308446814332214,0.176131603386952,0.530757183716424,0.190623967992305,0.171386358243292,0.0846685262704256,-0.168578830419721,-0.434969869241593,7.25031043502519,7.25122002387204,7.53244086324123,7.65887347591007,8.5803776334985,7.81960939828095,7.90948190824791,9.0219583572321,7.80216441255949,7.53686883451449,7.67162074172303,8.40512667365011,8.80272056704811,8.08901668288746,8.12552205159956,8.84582215808655,-0.00698016257737863,0.0782710822935383,0.213661263030333,0.189298532659681,0.170465337144013,0.269140476581747,0.0470553067613882,-0.112508347176611
8676,44,10,7,8676,C10_j324_plate_11,WheatUG-1_GS0046_F1,Gene,0.448947508420787,-0.239890330357857,-0.155614031319124,0.2129916678151,0.118990488600886,-0.272450030457448,-0.141446360210763,0.31101020521907,-0.0383458151233667,-0.459931783775838,-0.117767150314171,0.10073176294391,-0.0181341221105795,-0.0070466005729144,0.757072502676041,0.679960239414965,8.875743307108,9.01980881040179,8.71648185995789,9.09471895378472,9.70299660248574,9.0201103159733,8.74355313445689,9.976857778233,8.44034554236923,8.71603217900725,8.85177107571092,9.49148551594097,9.46115199165966,8.62852228631668,9.04288141732965,9.62759277265365,0.178641324485894,0.126549474240783,0.0416721818559531,0.0299408960791299,-0.036520937367608,-0.069568323185912,0.110976968737935,0.207847490578173
3729,15,5,8,3729,G02_p638_plate_03,WheatUG-1_GS0088_E7,Gene,0.0145135169315773,-0.0927083899204577,-0.0460454328665377,0.0801658014130354,-0.168315574241894,0.124703350980752,-1.42509137998824,0.675102498799555,0.130547827538816,-0.0247576923770574,0.0134588437702661,0.0804440911806287,-1.56638585009647,-0.0595198182341276,0.0379406101400352,0.316806291142908,12.879381957121,12.5879805230964,12.517751276891,12.8913821931819,13.1623502594445,13.0412078981727,12.102582275824,13.0574185739466,12.5889592274813,12.742086121892,12.8239000837422,12.7918706268306,12.230912403241,13.1251352177702,13.2142985623106,12.9920182451181,0.190161006258955,-0.0162529888064756,0.0478778280315448,0.0612780718164856,-0.419823328825596,-0.0224182994312509,-0.295500831921707,-0.499892110035562
3368,13,8,6,3368,C02_p335_plate_09,WheatUG-1_GS0080_G8,Gene,0.0821306703406761,0.0484111239207845,-0.0902790016232125,0.118831756807741,-0.389418549195113,0.232321268423497,-0.844913209220378,0.485814613906679,0.179349685632888,-0.0689281107835663,-0.262444859001268,0.169464522179211,-1.74601042126367,-0.00891199275525356,0.0957441792141993,0.677763673098453,12.7599741798451,12.3565928839194,12.5439371136573,12.9142928953011,12.8840623629229,13.1276323566878,12.1232521196368,13.1960429414412,12.6018869135414,12.5896221498755,12.7032060583974,12.6172960024212,11.9983503479545,12.9072965235106,12.7428503057458,12.558155104865,0.184595744281247,0.0393394656730234,0.0933627340986893,0.0943417407491567,-0.521381331108653,-0.107113533132034,-0.0868458098508677,-0.35683633586973
479,11,3,3,479,E02_e512_plate_10,WheatUG-1_GS0027_G11,Gene,0.254711072859513,0.082339975940477,-0.182595873121779,0.267202138411199,-0.220076029146047,-0.0585387392402118,-0.191035464268427,0.347563164272999,-0.11295104242314,-0.20463344995543,-0.200512798285785,0.204048114505741,-2.36471512606357,-0.0753963631797061,0.386230204376858,0.86612152748583,11.6038544393394,11.2879004642115,11.2135509811303,11.5444897087888,11.7637841294126,11.3203967082289,10.5483055164225,11.8136582740505,11.2662020374549,11.0194906246935,10.9639863010062,11.0441381989162,10.4279891932333,11.1992199828023,10.9898370540799,11.4645611116476,0.103481707882416,0.129661950805355,0.141338208004686,0.043925834343005,-0.630555616688462,-0.138630982462937,0.08517602884349,-0.335516474643292
3448,19,4,6,3448,C11_n130_plate_01,WheatUG-1_GS0056_G9,Gene,0.437751680640459,-0.86440043455523,-0.0278089315660923,-0.0528223216298188,-0.0215776899317333,0.00705977867574636,-0.198299723855062,0.37496312501906,-0.0581172663276341,-0.457677200731,0.0417214057989362,-0.0253076912426838,-0.055122404711144,0.0439092356625199,0.477493292440333,0.321754944167513,6.76798478827996,6.20422067353245,6.3476021548772,6.67993406862054,7.26422702653704,6.53265392283966,6.50807135764543,7.83056657524585,6.61365670208684,6.79979089758384,6.44533045074663,7.02069623568351,7.73835895191912,6.93610779602438,7.37526930287779,7.74094946636684,0.199626693748601,-0.10170816555136,-0.132183254038718,-0.0410140526915573,-0.146799904250924,0.0177781825513673,0.0652364140045835,0.110823985155092
7305,30,11,14,7305,C09_j223_plate_08,WheatUG-1_GS0041_F10,Gene,0.26896340017996,-0.162611167161152,-0.121312243076081,-0.0798780297115967,-0.553556061219484,-0.288490824204586,0.177548865192471,0.553533239432833,-0.0708121637602188,-0.501804145053968,-0.325987291462125,-0.26171956835245,-0.623405134137963,0.247957316711314,0.469208474950352,0.638526022257678,6.59751995500437,6.26621010280676,6.22711707373778,6.89807148094691,7.57651792091116,7.04446460006307,6.71144271020766,8.06789105541536,7.75885222380418,7.81073580493132,7.96978518705382,8.60292278476758,8.49017635898856,8.09908253768715,8.11817238102477,8.84683950174693,0.249910448140972,0.0184391407287979,0.00715383013958011,-0.133430501225087,-0.439660842530753,-0.23001921504372,0.0241367368964465,0.186550748186255
3813,21,5,8,3813,E04_e411_plate_11,WheatUG-1_GS0024_E12,Gene,0.50438845171503,0.15090570180439,0.479750728706649,0.169735001864357,-0.231754009349585,-0.171295886943943,-1.26056932558226,1.28938909501477,0.554753486285712,0.114190662722417,0.0426204786383515,-0.188203743635146,-2.24097311131131,-0.529012852274131,0.0790787789597314,1.41056529475988,10.2019265970333,10.0667557379964,10.0836645142304,10.5769434017852,10.916982289651,10.4902248069799,9.65425317232427,10.6181708504619,9.50943532487369,9.91989369258176,9.84530549762527,10.159346425769,9.67570663977117,10.0886974224093,10.4569252550173,10.0970872232724,0.454879545185345,0.212140898800392,0.520960550977317,0.254008868305393,-0.547200364018529,-0.222360567482327,-0.385247544300405,-0.200397011779731
8936,39,4,9,8936,C10_p739_plate_04,WheatUG-1_GS0092_F3,Gene,-0.00786343801006884,0.234928234569573,-0.277760299455349,0.348334694210084,-0.864899788915886,-0.161823227030465,-1.02013400016507,1.63949816554897,-0.32649166944082,0.000873287607846773,-0.150925459089607,-0.271355078457028,-1.67645869833488,0.39135205866053,0.47705809470263,1.17835843285888,10.6123116900526,10.5616042989138,10.3020574976573,10.6001109744556,10.9364724335792,10.3872509515006,9.87425692088351,11.212973733176,10.3391683623697,10.7660766659246,10.8638982039803,10.8053553594939,10.5653962505405,10.6619007883885,10.5000847967231,10.8254034429863,0.424123779189654,0.176249044717495,0.246150227220875,-0.131818088285778,-0.548037626358209,-0.196574104093857,-0.244063552737482,0.0303159749769782
1300,9,12,8,1300,B12_a22_plate_15,WheatUG-1_GS0007_C8,Gene,0.318440824444501,-0.376443618853699,0.440552144480324,0.368313128413944,0.274424459735974,0.0585485545590854,-0.274725770717572,0.479220446699727,0.258239814041963,-0.0454782461173326,0.279045370672498,0.148058993921469,-0.368657722504783,0.0284544694243158,0.245624004227205,0.422429293830416,8.49315372292772,8.69505324354992,8.68759708367586,8.44621326425856,9.2211835015252,8.76217879999663,8.29952438696115,9.52142526990283,8.67464501967568,8.79911242004633,8.76786795423633,9.1686016807738,9.09018101108191,8.73303491899639,9.08463387144134,9.36484288895995,0.271088888652627,0.0355357409251687,0.191395797532385,0.303791020214425,0.0571504048819506,0.160118213597968,0.0443764454975467,0.0645665618269469
5132,31,8,1,5132,F12_O232_plate_12,WheatUG-1_Control_K2,Gene,0.167178296799187,-1.05366525972098,-0.0431909500443732,NA,0.163071180895583,-0.453300294012458,0.384900271483243,-0.0592978586820172,-0.461430234394557,0.00157561827818908,-0.739959896381585,-0.857821310091035,0.377068697937485,0.149240811679496,-0.276366398108246,0.0664274850981137,4.73957763902731,4.68082941872333,3.7500641066044,NA,5.06784665047739,4.8593767807819,4.74147538974524,6.43121858021726,6.37199654115072,6.34287595893414,6.2239489909338,6.00941337399877,7.52671041878862,6.27719724841067,6.00928774264813,6.88342448387172,-0.0510772461494728,-0.290319435687963,-0.442597155262207,NA,NA,-0.220237049454741,-0.300646932682124,0.192274648959206
7317,31,9,14,7317,F12_O232_plate_12,WheatUG-1_Control_C2,Gene,0.0789412205888897,0.297280866854658,-0.0851953129052539,-0.0952886025685868,0.277291237467276,-0.174324892618568,0.752570916194766,-0.726631072042055,-0.31508823013187,0.0324069235958992,-0.574182372900647,-0.329639825931084,0.627212196206319,-0.312104391438064,-0.0762068475791899,-0.407502750424673,6.59339146772935,6.59627022793209,6.9402646204512,7.12627096386916,7.9620000256753,7.00410245572323,7.07083240258494,8.16509418414806,7.38143997817104,7.40451222005237,7.64468016822443,7.71697804865439,8.90282482791253,7.36838792297307,7.3751771045916,8.70334730667023,-0.318720618255775,0.0831055408650642,-0.192399892343979,-0.206302992884199,0.210405438675227,-0.195830104872501,0.0430998375164808,0.0614123224835891
7652,43,8,1,7652,F12_O232_plate_12,WheatUG-1_Control_L2,Gene,-0.0084358426757094,0.450551790564621,-0.0488800016488929,0.251861209403006,-0.52429829399221,-0.0208964024316783,-0.441129891456565,1.10994201321181,-0.18071991909694,0.117240752175741,-0.322876475615526,0.109712486853664,-0.915653405949278,0.552746109940218,0.482497076634162,1.05711149310708,8.14371683285649,8.19406706260087,7.90976930929631,8.52366924205549,9.13674278132504,8.48546113682855,8.59600729958296,9.60699882825064,7.92267933303276,8.40012197987769,8.55484047801948,8.96151848661556,9.16495687508536,8.89109666289163,8.77898758283825,9.48985008858025,0.368383090344846,0.260463444174704,0.28397670160182,0.0329934438777092,-0.267712434590685,-0.0788312655247989,0.0325458173998956,0.202567552228263
9837,43,9,14,9837,F12_O232_plate_12,WheatUG-1_Control_D2,Gene,0.00434741444848674,-0.0778459195120456,-0.448711496370493,-0.0206285619215132,0.131513082500476,-0.489636549370489,0.2668606026522,-1.82038072562419,-0.270179732446925,0.0543371729994867,-0.235448611239811,-0.344029004296493,0.629097139450447,-0.133898298402907,-0.0695771519159454,0.127847306678017,5.22700472417903,4.96978583072424,5.13187485752298,6.14710888402465,6.70933968818947,6.27296486427745,6.0878785367989,8.68817385907722,7.1403487192828,7.04443308423725,7.47709579179022,7.3205633406444,8.6191853149225,7.33056379795228,6.79743784467547,8.0701554150293,-0.555027835506384,-0.0221846209950044,-0.158539680111083,-0.270887198758856,0.198579708257224,-0.181867594128183,-0.159095525732682,-0.199143919210882
1160,11,12,7,1160,A08_a22_plate_15,WheatUG-1_GS0007_A7,Gene,0.738501104973448,-0.912908239715124,0.602125824508639,0.162770422584295,1.39039266956167,-0.422850126518652,-0.198808593629375,0.924020692001645,-0.176972511377909,-0.331471672112578,0.577533277818637,-0.105786323310773,0.0825994939788133,0.27606609573282,0.305953071265315,-0.0234846037396008,7.85147285770461,8.01530702770571,8.0585149611945,8.24382299013386,8.53554575110607,8.07550231640122,7.90706394707212,9.48696542270269,8.02514079793929,8.11937453038064,7.84931899865288,8.40453020584606,8.93584812175474,8.64583871791956,8.41611572675421,8.86708667218766,0.440403845332501,-0.0499814338972347,0.0608165647181376,0.120534353101063,0.326072728503051,0.455285479148619,-0.105372993048371,0.19608174715287
6180,34,6,7,6180,D07_e310_plate_07,WheatUG-1_GS0021_F4,Gene,0.0958013009585511,0.133982542179345,-0.0986981844314827,0.370274156363595,-0.32189239739718,-0.124656263503149,-0.340538137588012,0.631016866797979,0.266846425748951,0.0344989475289026,0.193033082505339,-0.150286645116277,-1.31758840423686,-0.0792260703306107,0.350313663918663,0.880619851755112,9.53147752699151,9.38627995597054,9.5900535525009,9.65606765004229,10.312526945722,10.0012422975203,9.13021870135474,10.2913291725481,9.27375521984332,9.48642998286929,9.43426131259892,9.83647520082301,9.57884769190584,9.60990000256274,9.75263593475286,10.1184700598622,0.228609630793718,0.153649113646365,0.277234323002078,0.0970339381411966,-0.308676924435385,-0.0831854121814002,-0.066291845572194,-0.0366224558179443
3463,20,5,6,3463,C05_n129_plate_09,WheatUG-1_GS0054_A3,Gene,0.0740947177478225,-0.604243322518048,-0.027894211763555,-0.41197496289595,0.0124811914624578,-0.523732170728246,-0.575071931101463,2.43628622092811,-1.1073210552942,-0.63374183879477,-0.293177959665142,-0.0130867911014205,0.388948193836586,0.665862503665088,0.694913230537756,0.357132044624711,6.21811858908234,6.22131851137303,5.82838701147197,6.15852691453504,6.17896765543224,5.63664232451628,5.4292573646539,6.55520421466254,6.35484039253957,6.53217341704926,6.37719832176901,6.82801874461111,7.15980693547939,6.91031946243739,6.84062701887053,7.68954614758744,0.517230596761705,-0.11724430325681,-0.142045862330509,-0.390069255263782,-0.161071854097919,-0.0346416088164607,-0.104244415598343,0.651823632071986
3496,22,10,6,3496,E06_d15_plate_11,WheatUG-1_GS0010_C10,Gene,0.0532005954248647,0.0427182245104438,0.324123077644783,0.288762342376543,-0.43229723210249,0.0180911801894441,-0.338703231134529,0.722069425186811,0.189220703663473,-0.0177636308911409,0.238468306176848,-0.0947834635016031,-1.14363712292155,0.135822958778222,0.265213000048136,0.945560963924046,9.98825111114475,9.64722601055779,9.73986669582309,10.0905490596903,10.5311788543964,10.0720244448957,9.43802495431603,10.5949103018641,9.67968557597974,10.094465254766,9.69736231623322,10.2958627366941,10.4153400742121,10.1761878173067,10.2393942905102,10.5525326396516,0.275078420763343,0.0858420472730759,0.38771764306403,0.176830665045799,-0.326233910884659,-0.00997869673949389,-0.037545628599638,0.0463225087636955
8368,46,10,5,8368,E02_d15_plate_11,WheatUG-1_GS0010_B10,Gene,0.0600074600933893,-0.000216948883796197,0.345941690882066,0.0614402166760215,0.245611056706057,-0.147721793783585,-0.144096406253978,-0.021131610975892,0.114474749770767,0.170139522718758,0.429166276660498,-0.374008876500292,-2.37156013849863,0.186901507032448,0.118717496327676,0.47774979733078,11.4781864851778,11.2256496535008,11.0549137527861,11.6417810569447,12.0195252251888,11.6042600809025,10.8210449663963,11.9600144898514,11.0455527377249,11.3947975764112,10.885466267026,11.1094038927035,10.5746390535965,10.7607854283302,11.3511839988902,11.4576371867444,0.0850630264801781,0.0871618825640069,0.313160203997387,0.0369619452071406,-0.473592335599449,0.178489261653855,-0.136777395052544,-0.514759589599431
3405,16,3,6,3405,A09_p638_plate_12,WheatUG-1_GS0090_E9,Gene,-0.00282154977118865,-0.0630378581078455,-0.429151441288193,-0.111678735496419,0.0633889868414137,0.229645849649161,-1.09870726940596,0.661874057289426,0.14525717892932,0.133350764441427,0.17196854078292,0.268198098807153,-1.25558079487725,-0.00819021100000827,-0.110246361770938,0.535176824577744,8.80691302744403,8.57697012145727,8.8688325696536,8.79797009154546,9.09213517106127,9.02644842574195,8.64321965624311,9.60774663357684,8.81169020603399,8.85623618767967,9.00564578960539,9.25582132482527,8.91237160701802,9.05078022494038,9.15989937336235,9.15259275579201,0.199029868861887,-0.0106887513021363,0.0537390164911564,-0.0318437247620347,-0.292629944772708,0.114203291568372,-0.177777420680147,-0.289309295604012
